time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
578137, 9.92, 990.14, 194.25, 273.44, -64.56, 10.75, -8.83, -0.89, 4.13, -8.82, -0.89, 4.12, -8.82, -0.89, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.48, 4.05, 0.01, 0.00, 0.00, -66.30, 17.85, -37.05
578179, 9.92, 990.14, 194.22, 273.44, -64.56, 10.75, -8.82, -0.90, 4.12, -8.82, -0.90, 4.12, -8.82, -0.90, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.93, -0.49, 4.07, 0.01, 0.01, 0.00, -66.30, 17.85, -37.05
578226, 9.92, 990.14, 194.22, 273.44, -64.56, 10.75, -8.82, -0.91, 4.12, -8.82, -0.91, 4.12, -8.82, -0.91, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.98, -0.52, 4.00, 0.01, 0.01, -0.00, -67.35, 17.40, -38.10
578270, 9.92, 990.14, 194.22, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.92, -0.51, 4.05, 0.01, 0.00, -0.00, -67.35, 17.40, -38.10
578317, 9.92, 990.13, 194.28, 273.44, -64.56, 10.75, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.94, -0.44, 4.01, 0.01, 0.01, 0.00, -66.00, 17.85, -38.10
578369, 9.91, 990.13, 194.28, 273.44, -64.56, 10.75, -8.81, -0.90, 4.14, -8.80, -0.91, 4.12, -8.80, -0.91, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.92, -0.42, 3.99, 0.01, 0.01, 0.00, -66.00, 17.85, -38.10
578415, 9.91, 990.14, 194.23, 273.44, -64.56, 10.75, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.96, -0.46, 4.03, 0.01, 0.01, -0.00, -67.65, 18.00, -38.70
578461, 9.91, 990.14, 194.24, 273.44, -64.56, 10.75, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.88, -0.48, 3.98, 0.01, 0.01, 0.00, -67.65, 18.00, -38.70
578507, 9.91, 990.14, 194.23, 273.44, -64.56, 10.75, -8.80, -0.89, 4.11, -8.80, -0.89, 4.11, -8.80, -0.89, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.91, -0.48, 4.00, 0.01, 0.00, 0.00, -67.80, 19.35, -38.55
578560, 9.91, 990.14, 194.20, 273.44, -64.56, 10.75, -8.82, -0.89, 4.09, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.94, -0.46, 4.00, 0.01, 0.01, 0.00, -67.80, 19.35, -38.55
578605, 9.91, 990.14, 194.24, 273.44, -64.56, 10.75, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.47, 3.97, 0.01, 0.01, 0.00, -66.00, 18.90, -36.75
578650, 9.91, 990.14, 194.24, 273.44, -64.56, 10.75, -8.80, -0.91, 4.13, -8.81, -0.89, 4.12, -8.81, -0.89, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.98, -0.45, 4.00, 0.01, 0.00, -0.01, -66.00, 18.90, -36.75
578699, 9.91, 990.13, 194.26, 273.44, -64.56, 10.75, -8.80, -0.89, 4.13, -8.80, -0.89, 4.13, -8.80, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.92, -0.48, 3.98, 0.01, 0.01, 0.00, -66.00, 18.90, -36.75
578743, 9.91, 990.13, 194.32, 273.44, -64.56, 10.75, -8.80, -0.89, 4.14, -8.80, -0.89, 4.14, -8.80, -0.89, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.95, -0.50, 4.01, 0.01, 0.00, -0.00, -66.00, 18.90, -36.75
578793, 9.91, 990.12, 194.34, 273.44, -64.56, 10.75, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, -8.82, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.92, -0.44, 4.03, 0.01, 0.00, 0.00, -66.00, 18.90, -36.75
578839, 9.91, 990.12, 194.39, 273.44, -64.56, 10.75, -8.82, -0.91, 4.16, -8.82, -0.91, 4.16, -8.82, -0.91, 4.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.93, -0.56, 3.97, 0.01, 0.01, 0.00, -66.75, 18.15, -37.05
578883, 9.91, 990.12, 194.35, 273.44, -64.56, 10.75, -8.81, -0.89, 4.13, -8.81, -0.89, 4.13, -8.81, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.48, 3.96, 0.01, 0.01, 0.00, -66.75, 18.15, -37.05
578931, 9.91, 990.12, 194.39, 273.44, -64.56, 10.75, -8.81, -0.91, 4.14, -8.81, -0.91, 4.14, -8.81, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.99, -0.50, 4.02, 0.01, 0.00, 0.00, -65.85, 19.05, -37.20
578974, 9.91, 990.12, 194.39, 273.44, -64.56, 10.75, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.55, 3.99, 0.00, 0.01, -0.00, -65.85, 19.05, -37.20
579025, 9.91, 990.12, 194.41, 273.44, -64.56, 10.75, -8.82, -0.88, 4.14, -8.82, -0.88, 4.14, -8.82, -0.88, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.90, -0.43, 3.96, 0.01, 0.01, 0.00, -65.85, 19.05, -37.20
579072, 9.91, 990.12, 194.34, 273.44, -64.56, 10.75, -8.81, -0.90, 4.11, -8.81, -0.90, 4.11, -8.80, -0.88, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.97, -0.47, 3.97, 0.01, 0.01, 0.00, -65.85, 19.05, -37.20
579121, 9.91, 990.12, 194.35, 273.44, -64.56, 10.75, -8.82, -0.89, 4.14, -8.82, -0.89, 4.14, -8.82, -0.89, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.94, -0.52, 4.04, 0.01, 0.02, -0.00, -67.05, 17.40, -37.05
579165, 9.91, 990.12, 194.37, 273.44, -64.56, 10.75, -8.81, -0.90, 4.14, -8.81, -0.90, 4.14, -8.81, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.89, -0.54, 3.98, 0.01, 0.01, 0.00, -67.05, 17.40, -37.05
579213, 9.91, 990.12, 194.36, 273.44, -64.56, 10.75, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.94, -0.50, 4.00, 0.01, 0.00, 0.00, -66.45, 18.00, -37.20
579265, 9.91, 990.12, 194.34, 273.44, -64.56, 10.75, -8.81, -0.90, 4.12, -8.83, -0.89, 4.14, -8.83, -0.89, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.90, -0.49, 4.00, 0.01, 0.01, 0.00, -66.45, 18.00, -37.20
579308, 9.91, 990.12, 194.36, 273.44, -64.56, 10.75, -8.80, -0.90, 4.10, -8.80, -0.90, 4.10, -8.80, -0.90, 4.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.95, -0.49, 4.00, 0.01, 0.01, 0.00, -65.55, 17.85, -36.75
579356, 9.91, 990.12, 194.39, 273.44, -64.56, 10.75, -8.81, -0.91, 4.13, -8.81, -0.91, 4.13, -8.81, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.94, -0.40, 3.98, 0.01, 0.00, -0.00, -65.55, 17.85, -36.75
579403, 9.91, 990.12, 194.42, 273.44, -64.56, 10.75, -8.81, -0.88, 4.14, -8.81, -0.88, 4.14, -8.81, -0.88, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.93, -0.39, 4.02, 0.01, 0.01, -0.00, -65.55, 17.85, -36.75
579447, 9.91, 990.11, 194.43, 273.44, -64.56, 10.75, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.95, -0.47, 3.99, 0.01, 0.01, -0.00, -66.90, 18.30, -36.15
579498, 9.91, 990.12, 194.42, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.97, -0.49, 3.99, 0.01, 0.01, 0.00, -66.90, 18.30, -36.15
579545, 9.91, 990.10, 194.51, 273.44, -64.56, 10.75, -8.82, -0.90, 4.12, -8.82, -0.90, 4.12, -8.82, -0.90, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.90, -0.47, 4.03, 0.01, 0.01, -0.01, -66.75, 18.60, -37.05
579592, 9.91, 990.11, 194.49, 273.44, -64.56, 10.75, -8.82, -0.88, 4.15, -8.82, -0.88, 4.15, -8.82, -0.88, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.62, 9.00, -0.47, 3.98, 0.01, 0.01, 0.00, -66.75, 18.60, -37.05
579637, 9.91, 990.11, 194.47, 273.44, -64.56, 10.75, -8.83, -0.91, 4.15, -8.82, -0.89, 4.16, -8.82, -0.89, 4.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.92, -0.48, 4.01, 0.00, 0.01, 0.00, -66.90, 16.95, -37.65
579689, 9.91, 990.11, 194.47, 273.44, -64.56, 10.75, -8.81, -0.89, 4.17, -8.81, -0.89, 4.17, -8.81, -0.89, 4.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.93, -0.47, 4.03, 0.01, 0.01, 0.00, -66.90, 16.95, -37.65
579732, 9.91, 990.11, 194.46, 273.44, -64.56, 10.75, -8.81, -0.89, 4.15, -8.81, -0.89, 4.15, -8.81, -0.89, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.95, -0.49, 3.98, 0.01, 0.01, -0.00, -66.75, 17.10, -37.05
579778, 9.91, 990.12, 194.41, 273.44, -64.56, 10.75, -8.80, -0.89, 4.14, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.45, 4.00, 0.01, 0.01, -0.00, -66.75, 17.10, -37.05
579827, 9.91, 990.11, 194.42, 273.44, -64.56, 10.75, -8.82, -0.92, 4.14, -8.82, -0.92, 4.14, -8.82, -0.92, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.94, -0.46, 4.00, 0.01, 0.01, 0.00, -66.75, 17.10, -37.05
579871, 9.91, 990.11, 194.48, 273.44, -64.56, 10.75, -8.81, -0.89, 4.13, -8.81, -0.89, 4.13, -8.81, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.57, 8.97, -0.49, 4.00, 0.01, 0.01, 0.00, -66.75, 17.10, -37.05
579921, 9.91, 990.11, 194.48, 273.44, -64.56, 10.75, -8.80, -0.91, 4.12, -8.80, -0.91, 4.12, -8.80, -0.91, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.93, -0.42, 4.00, 0.01, 0.01, 0.00, -66.15, 17.25, -37.20
579968, 9.91, 990.10, 194.51, 273.44, -64.56, 10.75, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, -8.82, -0.89, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.94, -0.47, 3.98, 0.01, 0.00, -0.01, -66.15, 17.25, -37.20
580015, 9.91, 990.11, 194.48, 273.44, -64.56, 10.75, -8.81, -0.90, 4.11, -8.81, -0.90, 4.11, -8.81, -0.90, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.94, -0.45, 4.00, 0.01, 0.01, -0.00, -67.20, 16.95, -36.60
580061, 9.91, 990.11, 194.45, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.57, 8.94, -0.51, 4.01, 0.01, 0.00, 0.00, -67.20, 16.95, -36.60
580106, 9.91, 990.11, 194.47, 273.44, -64.56, 10.75, -8.81, -0.91, 4.12, -8.81, -0.91, 4.12, -8.81, -0.91, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.62, 8.92, -0.46, 3.97, 0.01, 0.01, 0.00, -67.20, 16.95, -36.60
580159, 9.91, 990.10, 194.53, 273.44, -64.56, 10.75, -8.82, -0.89, 4.15, -8.82, -0.89, 4.15, -8.81, -0.91, 4.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.96, -0.51, 3.96, 0.01, 0.01, 0.00, -67.20, 16.95, -36.60
580203, 9.91, 990.10, 194.52, 273.44, -64.56, 10.75, -8.81, -0.90, 4.13, -8.81, -0.90, 4.13, -8.81, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.94, -0.47, 3.96, 0.01, 0.01, -0.00, -67.20, 16.95, -36.60
580251, 9.91, 990.10, 194.56, 273.44, -64.56, 10.75, -8.82, -0.89, 4.16, -8.81, -0.91, 4.12, -8.81, -0.91, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.97, -0.46, 3.97, 0.00, 0.01, 0.00, -66.45, 16.95, -36.15
580294, 9.91, 990.10, 194.53, 273.44, -64.56, 10.75, -8.81, -0.90, 4.12, -8.81, -0.90, 4.12, -8.81, -0.90, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.95, -0.52, 4.04, 0.01, 0.00, 0.00, -66.45, 16.95, -36.15
580340, 9.91, 990.10, 194.55, 273.44, -64.56, 10.75, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.89, -0.49, 3.98, 0.01, 0.00, 0.00, -66.45, 18.00, -36.90
580391, 9.91, 990.10, 194.54, 273.44, -64.56, 10.75, -8.82, -0.89, 4.14, -8.82, -0.89, 4.14, -8.81, -0.89, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.48, 4.01, 0.01, 0.00, 0.00, -66.45, 18.00, -36.90
580434, 9.91, 990.10, 194.51, 273.44, -64.56, 10.75, -8.83, -0.90, 4.15, -8.83, -0.90, 4.15, -8.83, -0.90, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.93, -0.51, 4.02, 0.01, 0.01, 0.00, -66.90, 16.95, -37.20
580482, 9.91, 990.10, 194.52, 273.44, -64.56, 10.75, -8.82, -0.89, 4.15, -8.80, -0.91, 4.13, -8.80, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.94, -0.46, 4.04, 0.01, 0.00, 0.00, -66.90, 16.95, -37.20
580529, 9.91, 990.10, 194.55, 273.44, -64.56, 10.75, -8.81, -0.91, 4.13, -8.81, -0.91, 4.13, -8.81, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.92, -0.53, 3.96, 0.01, 0.01, -0.01, -67.05, 17.10, -37.05
580583, 9.91, 990.10, 194.51, 273.44, -64.56, 10.75, -8.80, -0.90, 4.14, -8.80, -0.90, 4.14, -8.81, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.46, 3.98, 0.00, 0.01, -0.00, -67.05, 17.10, -37.05
580625, 9.91, 990.10, 194.56, 273.44, -64.56, 10.75, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.57, 8.93, -0.48, 3.97, 0.01, 0.01, -0.00, -67.05, 17.10, -37.05
580673, 9.90, 990.10, 194.54, 273.44, -64.56, 10.75, -8.84, -0.89, 4.08, -8.84, -0.89, 4.08, -8.80, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.96, -0.45, 3.99, 0.01, 0.01, 0.00, -67.05, 17.10, -37.05
580721, 9.90, 990.10, 194.53, 273.44, -64.56, 10.75, -8.81, -0.90, 4.10, -8.81, -0.90, 4.10, -8.81, -0.90, 4.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.52, 8.94, -0.48, 3.99, 0.01, 0.01, 0.01, -67.35, 18.15, -37.50
580765, 9.90, 990.10, 194.54, 273.44, -64.56, 10.75, -8.82, -0.88, 4.13, -8.82, -0.88, 4.13, -8.82, -0.88, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.91, -0.49, 4.00, 0.01, 0.01, 0.00, -67.35, 18.15, -37.50
580816, 9.90, 990.11, 194.43, 273.44, -64.56, 10.75, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.96, -0.50, 4.04, 0.01, 0.01, -0.00, -66.00, 16.65, -37.50
580863, 9.90, 990.10, 194.53, 273.44, -64.56, 10.75, -8.81, -0.92, 4.15, -8.81, -0.92, 4.15, -8.81, -0.92, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.93, -0.53, 3.94, 0.01, 0.01, 0.00, -66.00, 16.65, -37.50
580907, 9.90, 990.10, 194.53, 273.44, -64.56, 10.75, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, -8.82, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.95, -0.48, 3.97, 0.01, 0.01, -0.00, -66.00, 16.65, -37.50
580955, 9.90, 990.09, 194.60, 273.44, -64.56, 10.75, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, -8.82, -0.88, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.93, -0.48, 3.94, 0.01, 0.01, -0.00, -66.00, 16.65, -37.50
581000, 9.90, 990.10, 194.58, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.97, -0.49, 4.03, 0.01, 0.00, 0.00, -66.00, 16.65, -37.50
581052, 9.90, 990.09, 194.60, 273.44, -64.56, 10.75, -8.82, -0.91, 4.15, -8.82, -0.91, 4.15, -8.82, -0.91, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.95, -0.49, 4.02, 0.01, 0.01, 0.00, -66.30, 18.15, -37.05
581096, 9.90, 990.09, 194.63, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.91, 4.15, -8.82, -0.91, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.95, -0.49, 3.98, 0.01, 0.01, 0.00, -66.30, 18.15, -37.05
581142, 9.90, 990.09, 194.64, 273.44, -64.56, 10.75, -8.82, -0.89, 4.16, -8.82, -0.89, 4.16, -8.82, -0.89, 4.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.48, 3.97, 0.01, 0.01, 0.00, -66.75, 17.10, -38.85
581188, 9.90, 990.09, 194.65, 273.44, -64.56, 10.75, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.91, -0.46, 4.01, 0.01, 0.00, -0.00, -66.75, 17.10, -38.85
581232, 9.90, 990.09, 194.65, 273.44, -64.56, 10.75, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, -8.82, -0.90, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.52, 4.02, 0.01, 0.01, 0.00, -67.35, 17.40, -37.80
581286, 9.90, 990.08, 194.75, 273.44, -64.56, 10.75, -8.81, -0.90, 4.13, -8.81, -0.90, 4.13, -8.81, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.96, -0.52, 4.00, 0.01, 0.01, -0.00, -67.35, 17.40, -37.80
581330, 9.90, 990.07, 194.76, 273.44, -64.56, 10.75, -8.82, -0.88, 4.14, -8.82, -0.88, 4.14, -8.82, -0.88, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.95, -0.49, 3.99, 0.01, 0.00, -0.00, -66.75, 18.15, -38.10
581378, 9.90, 990.08, 194.69, 273.44, -64.56, 10.75, -8.82, -0.89, 4.14, -8.82, -0.89, 4.13, -8.82, -0.89, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.52, 3.99, 0.01, 0.00, -0.00, -66.75, 18.15, -38.10
581422, 9.90, 990.08, 194.74, 273.44, -64.56, 10.75, -8.82, -0.91, 4.16, -8.82, -0.91, 4.16, -8.82, -0.91, 4.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.52, 8.94, -0.47, 4.08, 0.01, 0.01, 0.00, -66.75, 18.15, -38.10
581469, 9.90, 990.08, 194.75, 273.44, -64.56, 10.75, -8.82, -0.89, 4.13, -8.80, -0.90, 4.14, -8.80, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.96, -0.51, 3.98, 0.01, 0.01, -0.00, -66.75, 18.15, -38.10
581520, 9.90, 990.08, 194.73, 273.44, -64.56, 10.75, -8.82, -0.90, 4.08, -8.82, -0.90, 4.08, -8.82, -0.90, 4.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.50, 3.99, 0.00, 0.01, 0.00, -65.85, 17.70, -37.65
581565, 9.90, 990.08, 194.68, 273.44, -64.56, 10.75, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, -8.82, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.96, -0.45, 3.92, 0.01, 0.00, -0.01, -65.85, 17.70, -37.65
581611, 9.90, 990.08, 194.72, 273.44, -64.56, 10.75, -8.82, -0.89, 4.12, -8.82, -0.89, 4.12, -8.82, -0.89, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.95, -0.48, 4.04, 0.01, 0.01, -0.00, -66.90, 18.30, -37.65
581659, 9.90, 990.08, 194.73, 273.44, -64.56, 10.75, -8.81, -0.89, 4.16, -8.81, -0.89, 4.16, -8.83, -0.89, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.91, -0.49, 3.95, 0.01, 0.00, 0.00, -66.90, 18.30, -37.65
581711, 9.90, 990.08, 194.70, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.89, 4.11, -8.82, -0.89, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.04, 8.91, -0.48, 4.05, 0.01, 0.01, 0.00, -66.90, 18.30, -37.65
581755, 9.90, 990.08, 194.73, 273.44, -64.56, 10.75, -8.81, -0.88, 4.16, -8.81, -0.88, 4.16, -8.81, -0.88, 4.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.43, 8.94, -0.52, 3.95, 0.01, 0.01, 0.00, -66.90, 18.30, -37.65
581800, 9.90, 990.08, 194.73, 273.44, -64.56, 10.75, -8.80, -0.90, 4.13, -8.80, -0.90, 4.13, -8.80, -0.90, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 9.00, -0.50, 3.98, 0.01, 0.01, -0.00, -66.90, 18.30, -37.65
581846, 9.90, 990.07, 194.82, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.19, 8.98, -0.51, 3.98, 0.01, 0.01, -0.00, -66.45, 17.70, -36.90
581892, 9.90, 990.06, 194.85, 273.44, -64.56, 10.75, -8.82, -0.93, 4.13, -8.81, -0.89, 4.15, -8.81, -0.89, 4.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.94, -0.48, 4.02, 0.01, 0.01, -0.00, -66.45, 17.70, -36.90
581943, 9.90, 990.07, 194.82, 273.44, -64.56, 10.75, -8.81, -0.89, 4.14, -8.81, -0.89, 4.14, -8.81, -0.89, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.23, 8.92, -0.46, 4.02, 0.01, 0.01, -0.00, -67.20, 18.00, -37.20
581990, 9.90, 990.07, 194.82, 273.44, -64.56, 10.75, -8.83, -0.91, 4.14, -8.83, -0.91, 4.14, -8.83, -0.91, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.95, -0.44, 3.97, 0.01, 0.01, -0.00, -67.20, 18.00, -37.20
582037, 9.90, 990.06, 194.87, 273.44, -64.56, 10.75, -8.81, -0.88, 4.12, -8.81, -0.88, 4.12, -8.81, -0.88, 4.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.98, -0.46, 4.00, 0.00, 0.00, 0.00, -67.35, 18.60, -37.80
582082, 9.90, 990.06, 194.86, 273.44, -64.56, 10.75, -8.80, -0.91, 4.10, -8.80, -0.91, 4.10, -8.81, -0.91, 4.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.33, 8.94, -0.51, 3.93, 0.01, 0.01, -0.00, -67.35, 18.60, -37.80
582128, 9.90, 990.06, 194.89, 273.44, -64.56, 10.75, -8.82, -0.89, 4.11, -8.82, -0.89, 4.11, -8.82, -0.89, 4.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.57, 8.94, -0.47, 4.01, 0.01, 0.00, 0.00, -66.15, 18.00, -36.60
582181, 9.90, 990.06, 194.85, 273.44, -64.56, 10.75, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, -8.82, -0.90, 4.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 208.38, 8.96, -0.49, 3.98, 0.01, 0.00, -0.00, -66.15, 18.00, -36.60
